,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,se@s
2658,1149,2016,711000,120000,1,1,1,0,24.52,1248.0,88.5,2.0,7.0
2659,1280,2012,370000,60000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
2660,1127,2020,550000,15000,3,1,1,0,23.26,117.0,88.5,113.0,5.0
2661,1288,2013,325000,150000,3,1,1,2,18.6,117.0,85.8,114.0,5.0
2662,336,2018,670000,93000,1,1,1,0,27.4,148.0,8.63,2.0,5.0
2663,667,2017,385000,42000,3,1,1,2,1.81,186.0,68.5,0.4,5.0
2664,574,2008,114999,80000,3,1,1,2,17.2,186.0,62.1,6.1,5.0
2665,574,2010,200000,90000,3,1,1,0,17.2,186.0,62.1,6.1,5.0
2666,1311,2019,860000,6500,1,1,0,0,24.3,1248.0,88.5,2.0,5.0
2667,1070,2018,600000,60000,1,1,1,0,27.3,1248.0,74.0,1.0,5.0
2668,1050,2016,265000,110000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
2669,1603,2015,155000,60000,0,1,1,2,23.7,113.0,55.23,0.0,5.0
2670,1200,2019,900000,60000,1,1,1,0,25.1,1248.0,88.5,2.0,5.0
2671,1150,2013,650000,170000,1,1,1,4,2.77,1248.0,88.76,2.0,7.0
2672,1017,2004,70000,220000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
2673,1033,2012,180000,80000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
2674,497,2013,200000,57000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
2675,667,2014,300000,100000,3,1,1,0,1.81,186.0,68.5,0.4,5.0
2676,606,2015,650000,40000,3,1,1,0,17.1,151.0,121.3,154.0,5.0
2677,1033,2014,267000,40000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
2678,1335,2018,450000,50000,0,1,1,0,26.6,8.0,58.16,77.0,5.0
2679,555,2014,400000,90000,3,1,1,2,18.0,117.0,82.0,114.0,5.0
2680,997,2012,310000,86000,1,1,1,0,14.0,248.0,112.0,26.0,8.0
2681,1685,2009,70000,15000,3,1,1,0,26.0,624.0,35.0,48.0,4.0
2682,781,2017,675000,70000,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
2683,185,2013,350000,120000,3,1,1,0,14.0,156.0,0.6,146.0,5.0
2684,1050,2014,240000,80000,3,1,1,2,23.5,8.0,67.5,0.0,5.0
2685,1641,2014,185000,80000,1,1,1,2,1.0,145.0,6.1,135.0,5.0
2686,493,2017,250000,50000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
2687,1058,2009,135000,100000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
2688,598,2011,500000,80000,1,1,1,0,22.32,1582.0,126.32,25.8,5.0
2689,1706,2010,300000,108957,1,1,1,0,13.3,217.0,138.0,32.0,7.0
2690,1760,2017,328000,68000,3,1,1,2,23.84,11.0,84.0,114.0,5.0
2691,789,2015,509999,65000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2692,1008,2015,575000,110000,1,1,1,2,14.2,217.0,118.3,28.0,8.0
2693,1006,2012,700000,50000,1,1,1,0,12.2,248.0,112.0,26.0,8.0
2694,1340,2008,105000,100000,3,1,1,4,18.0,161.0,67.0,84.0,5.0
2695,1009,2008,60000,80000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
2696,1059,2008,112999,80000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
2697,1627,2015,229999,120000,1,1,1,2,1.1,145.0,7.0,135.4,5.0
2698,283,2012,325000,150000,1,1,1,0,2.0,13.0,68.0,16.0,5.0
2699,683,2017,650000,20000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2700,1654,2009,85000,80000,1,1,1,2,17.0,145.0,7.0,13.5,5.0
2701,442,2015,570000,93000,1,1,1,2,24.5,148.0,8.6,2.0,7.0
2702,1281,2015,525000,134000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
2703,733,2013,350000,90000,3,1,1,2,18.5,117.0,82.85,113.7,5.0
2704,1296,2007,250000,60000,3,1,1,0,16.6,117.0,85.0,113.0,5.0
2705,992,2010,300000,120000,1,1,1,2,14.0,248.0,5.0,22.0,8.0
2706,760,2017,1325000,30000,1,1,1,0,17.1,156.0,17.0,35.0,5.0
2707,695,2017,650000,22200,1,1,1,0,22.54,136.0,88.73,21.7,5.0
2708,540,2018,520000,6000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
2709,1293,2016,500000,32000,3,1,1,0,2.4,117.0,81.8,113.0,5.0
2710,1497,2016,220000,90000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
2711,1103,2017,650000,78000,1,1,1,4,28.0,1248.0,88.5,2.0,5.0
2712,451,2017,819999,12000,3,1,1,0,17.5,11.0,88.7,11.0,5.0
2713,1469,2016,645000,120000,1,1,1,0,1.87,1461.0,83.8,2.0,5.0
2714,1147,2015,780000,40000,1,1,1,0,24.52,1248.0,88.5,2.0,7.0
2715,375,2008,215000,110000,3,1,1,2,17.7,147.0,78.0,12.7,5.0
2716,1878,2007,600000,260000,1,1,1,4,12.8,244.0,12.0,2.4,7.0
2717,1055,2011,114999,10000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
2718,1605,2012,75000,12000,3,1,1,0,16.84,113.0,64.4,0.8,5.0
2719,62,2011,120000,60000,3,1,1,0,18.6,11.0,7.4,18.0,5.0
2720,1499,2016,250000,41000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
2721,1182,2018,200000,25000,3,1,1,0,16.8,76.0,34.2,5.0,8.0
2722,649,2015,380000,30000,3,1,1,0,1.1,117.0,82.0,114.0,5.0
2723,327,2018,560000,50000,1,1,1,0,25.8,148.0,8.6,2.0,5.0
2724,1172,2018,575000,10000,3,1,1,0,2.8,117.0,81.8,113.0,5.0
2725,812,2017,620000,40000,1,1,1,0,16.5,143.0,7.0,15.0,7.0
2726,922,2012,525000,120000,1,1,1,0,12.5,217.0,12.0,2.0,8.0
2727,1249,2017,635000,40000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
2728,1478,2016,650000,80000,1,1,1,0,1.72,1461.0,18.45,245.0,5.0
2729,1020,2001,39000,42108,3,1,1,0,16.1,76.0,37.0,5.0,4.0
2730,273,2017,550000,70000,1,1,1,2,25.83,148.0,0.0,215.0,5.0
2731,1192,2009,145000,150000,1,1,1,4,21.1,1248.0,73.0,113.0,5.0
2732,1652,2007,130000,100000,1,1,1,4,16.1,145.0,7.0,13.5,5.0
2733,1156,2017,825000,79000,1,0,1,0,25.47,1248.0,88.5,2.0,7.0
2734,1847,2015,1650000,91000,1,0,0,2,12.55,282.0,168.5,36.0,7.0
2735,1313,2018,875000,50000,1,0,1,0,24.3,1248.0,88.5,2.0,5.0
2736,1122,2016,650000,81000,1,0,1,2,28.0,1248.0,88.5,2.0,5.0
2737,753,2014,2000000,51000,1,1,0,0,14.74,23.0,27.0,6.0,5.0
2738,44,2018,2850000,27000,1,0,0,0,17.5,15.0,184.0,38.0,5.0
2739,17,2018,2800000,26000,1,0,0,0,15.73,168.0,174.33,38.0,5.0
2740,38,2018,3900000,17100,1,0,0,0,22.48,15.0,187.74,4.0,5.0
2741,88,2013,246000,56000,1,0,1,0,22.1,1248.0,74.0,1.0,5.0
2742,325,2013,325000,60000,1,0,1,2,24.7,148.0,8.63,2.0,5.0
2743,755,2019,1450000,22000,3,0,0,0,16.0,1368.0,16.0,25.0,5.0
2744,348,2017,850000,30000,3,0,0,0,15.4,147.0,117.3,145.0,7.0
2745,1958,2015,560000,43001,1,0,1,0,22.27,148.0,18.6,25.0,5.0
2746,1150,2015,575000,60000,1,0,1,0,25.47,1248.0,88.5,2.0,7.0
2747,1089,2019,470000,9000,3,0,0,0,21.63,8.0,67.4,0.0,5.0
2748,1638,2014,221000,65000,1,0,1,0,1.0,145.0,6.1,135.0,5.0
2749,1866,2014,680000,95000,1,0,1,0,12.0,244.0,1.6,2.0,8.0
2750,220,2013,700000,62000,1,0,1,0,13.1,24.0,141.0,33.0,7.0
2751,1974,2016,1950000,48000,1,0,0,0,0.0,184.0,181.0,4.0,5.0
2752,470,2015,875000,72000,1,0,0,0,17.1,1582.0,126.2,25.0,5.0
2753,616,2017,850000,35000,1,1,1,4,22.0,1582.0,126.2,25.87,5.0
2754,1471,2013,550000,100600,1,1,1,4,2.46,1461.0,83.8,2.0,5.0
2755,1249,2013,480000,105000,1,1,1,4,23.4,1248.0,74.0,1.0,5.0
2756,892,2017,1050000,90000,1,1,1,0,15.4,217.0,12.0,28.0,7.0
2757,793,2016,631000,92385,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2758,1694,2015,165000,25000,3,1,1,0,25.4,624.0,37.5,51.0,4.0
2759,1194,2010,320000,60000,3,1,1,2,21.1,117.0,85.8,114.0,5.0
2760,1198,2012,360000,100000,3,1,1,2,18.5,117.0,85.8,114.0,5.0
2761,504,2006,175000,25000,3,1,1,4,13.0,175.0,127.0,16.6,5.0
2762,697,2016,725000,120000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
2763,167,2014,280000,185000,1,1,1,4,1.5,1248.0,75.0,17.0,5.0
2764,1947,2011,325000,134000,1,1,1,2,22.7,11.0,73.0,18.0,5.0
2765,283,2014,320000,120000,1,1,1,4,2.0,13.0,68.5,16.0,5.0
2766,538,2018,500000,120000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
2767,982,2014,825000,165000,1,1,1,2,15.1,217.0,14.0,33.0,7.0
2768,1189,2016,350000,120000,1,1,1,4,23.2,1248.0,73.4,1.0,5.0
2769,691,2011,470000,89000,1,1,1,0,23.0,136.0,0.0,22.4,5.0
2770,864,2009,125000,120000,1,1,1,4,1.2,1461.0,65.0,16.0,5.0
2771,503,2006,140000,120000,3,1,0,0,13.1,175.0,127.0,16.6,5.0
2772,339,2013,484999,50000,1,1,1,0,25.8,148.0,8.6,2.0,5.0
2773,1033,2018,308000,15000,3,1,1,0,24.7,76.0,47.3,6.0,5.0
2774,538,2019,570000,13000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
2775,1845,2010,900000,240000,1,1,1,0,11.5,282.0,171.0,343.0,7.0
2776,759,2017,1800000,45000,1,1,1,0,16.3,156.0,17.0,35.0,5.0
2777,1233,2018,680000,28000,3,1,0,0,21.21,117.0,81.8,113.0,5.0
2778,1259,2017,700000,70000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
2779,998,2011,240000,116000,1,1,1,0,14.0,248.0,112.0,26.0,7.0
2780,493,2014,280000,90000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
2781,1612,2010,125000,120000,1,1,1,2,17.0,145.0,71.0,135.0,5.0
2782,1295,2015,434999,50000,3,1,1,2,2.4,117.0,83.11,115.0,5.0
2783,1880,2015,1050000,120000,1,1,1,0,12.0,244.0,1.6,2.0,7.0
2784,1976,2013,1200000,72500,1,1,0,2,23.3,184.0,15.0,35.0,5.0
2785,1967,2013,400000,120000,1,1,1,2,2.54,158.0,13.6,25.0,5.0
2786,982,2014,850000,120000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
2787,723,2014,475000,83000,1,1,1,2,22.54,136.0,88.73,21.7,5.0
2788,305,2003,150000,40000,3,1,1,4,14.2,157.0,2.0,13.0,5.0
2789,1842,2018,2900000,46000,1,1,1,0,14.24,2755.0,174.5,42.0,7.0
2790,1880,2015,1100000,137000,1,1,1,0,12.0,244.0,1.6,2.0,7.0
2791,1033,2017,285000,25000,3,1,1,2,24.7,76.0,47.3,6.0,5.0
2792,529,2018,650000,50000,1,1,1,0,24.0,1186.0,73.7,1.24,5.0
2793,1026,2012,275000,60000,3,1,1,0,1.0,8.0,66.1,0.0,5.0
2794,1009,2000,60000,100000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
2795,850,2011,229999,105000,1,1,1,2,1.2,1461.0,65.0,16.0,5.0
2796,1047,2015,300000,20000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
2797,1149,2016,940000,50000,1,1,1,0,24.52,1248.0,88.5,2.0,7.0
2798,1120,2015,600000,120000,1,1,1,2,26.21,1248.0,88.5,2.0,5.0
2799,1064,2017,800000,70000,1,1,1,0,27.3,1248.0,74.0,1.0,5.0
2800,1445,2017,580000,90000,1,1,1,2,22.71,1461.0,84.8,2.0,5.0
2801,1777,2018,450000,75000,3,1,1,0,2.3,11.0,84.0,114.0,5.0
2802,81,2011,290000,82500,1,1,1,2,16.52,11.0,123.7,35.0,5.0
2803,339,2014,530000,110000,1,1,1,0,25.8,148.0,8.6,2.0,5.0
2804,611,2019,960000,20000,1,1,1,0,24.0,136.0,88.76,21.66,5.0
2805,368,2009,290000,110000,3,1,1,4,17.0,147.0,118.0,146.0,5.0
2806,1416,2008,160000,100000,1,1,1,0,14.8,18.0,68.0,12.5,5.0
2807,1094,2017,400000,52000,3,1,1,0,21.63,8.0,67.0,0.0,5.0
2808,1309,2017,700000,90000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
2809,1967,2012,361000,90000,1,1,1,0,2.54,158.0,13.6,25.0,5.0
2810,736,2013,390000,53000,1,1,1,2,21.0,136.0,88.76,21.6,5.0
2811,1611,2012,200000,180000,1,1,1,0,18.4,1248.0,75.0,1.0,5.0
2812,736,2013,390000,53000,1,1,1,2,21.0,136.0,88.76,21.6,5.0
2813,1280,2013,500000,53000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
2814,1058,2011,200000,50600,3,1,1,0,1.7,76.0,46.3,62.0,5.0
2815,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
2816,1318,2017,775000,32000,1,0,1,0,24.3,1248.0,88.5,2.0,5.0
2817,1310,2018,750000,5000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
2818,683,2018,570000,25000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2819,429,2016,484999,30000,3,1,1,0,18.7,11.0,88.7,11.0,5.0
2820,345,2017,700000,43000,3,0,1,0,15.4,147.0,117.3,145.0,7.0
2821,620,2012,415000,60000,3,0,1,0,17.7,147.0,113.42,144.15,5.0
2822,189,2014,484999,54000,1,0,1,0,23.0,148.0,8.6,25.0,5.0
2823,1208,2016,675000,52000,1,1,1,0,23.65,1248.0,88.5,2.0,5.0
2824,205,2015,680000,50000,3,1,1,0,15.85,14.0,11.4,14.0,5.0
2825,1033,2013,235000,52000,3,0,1,0,24.7,76.0,47.3,6.0,5.0
2826,978,2018,1700000,15000,1,1,1,0,15.1,217.0,152.87,36.0,7.0
2827,967,2015,1200000,50000,1,1,0,2,16.0,217.0,14.0,33.0,7.0
2828,389,2014,630000,56000,1,1,1,2,25.1,148.0,8.6,2.0,5.0
2829,274,2018,640000,82000,1,1,1,0,25.83,148.0,0.0,215.0,5.0
2830,649,2014,355000,121000,3,0,1,0,1.1,117.0,82.0,114.0,5.0
2831,923,2012,560000,101903,1,1,1,2,12.5,217.0,12.0,2.0,8.0
2832,1247,2018,580000,120000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
2833,280,2010,185000,85568,1,0,1,0,18.5,13.0,68.0,16.0,5.0
2834,1081,2019,660000,10000,3,1,0,0,21.4,117.0,83.1,115.0,5.0
2835,486,2014,220000,10000,3,1,1,0,2.3,8.0,68.5,4.14,5.0
2836,574,2007,150000,60000,3,1,1,1,17.2,186.0,62.1,6.1,5.0
2837,897,2011,484999,80000,1,1,1,2,13.5,217.0,115.0,277.5,5.0
2838,1272,2019,509999,10000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
2839,794,2014,515000,60000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2840,1381,2014,1250000,42000,3,1,0,0,11.0,155.0,12.7,2.0,5.0
2841,76,2014,350000,50000,1,1,1,1,18.2,1248.0,73.8,172.5,8.0
2842,1050,2018,375000,11500,3,1,1,0,23.5,8.0,67.5,0.0,5.0
2843,467,2019,950000,15000,1,1,1,0,22.1,136.0,88.7,21.7,5.0
2844,1259,2015,615000,32000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
2845,1272,2011,275000,50000,3,1,1,0,18.6,117.0,85.8,114.0,5.0
2846,52,2020,7200000,5000,1,1,0,0,13.38,23.0,265.0,62.0,7.0
2847,1131,2017,400000,10000,3,1,1,0,15.37,116.0,73.0,11.0,5.0
2848,1202,2019,930000,15000,1,1,1,0,25.1,1248.0,88.5,2.0,5.0
2849,1252,2012,310000,100000,3,1,1,0,1.1,117.0,85.8,114.0,5.0
2850,1895,2016,1670000,25000,1,1,1,2,13.68,233.0,147.8,343.0,7.0
2851,1239,2013,356000,70000,1,1,1,2,23.4,1248.0,74.0,1.0,5.0
2852,382,2013,500000,32000,3,1,1,0,16.8,147.0,116.3,146.0,5.0
2853,1760,2018,409999,35000,3,1,1,2,23.84,11.0,84.0,114.0,5.0
2854,1315,2019,980000,50000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
2855,798,2005,150000,100000,1,1,1,2,13.6,2523.0,63.0,18.0,7.0
2856,440,2019,750000,3100,3,1,0,0,18.2,11.0,88.7,11.0,5.0
2857,1566,2013,500000,60000,3,1,0,0,13.7,178.0,157.75,25.0,5.0
2858,1280,2013,355000,170000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
2859,1613,2011,200000,50000,1,1,1,2,17.0,145.0,71.0,135.0,5.0
2860,1865,2008,370000,120000,1,1,1,2,12.8,244.0,12.0,2.4,8.0
2861,652,2015,450000,20000,3,1,1,0,1.1,117.0,82.0,114.0,5.0
2862,555,2015,486000,10000,3,1,1,0,18.0,117.0,82.0,114.0,5.0
2863,1204,2011,242000,120000,1,1,1,0,21.5,1248.0,88.8,2.0,5.0
2864,533,2018,580000,25000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
2865,199,2014,500000,130000,1,1,1,2,22.77,148.0,8.5,25.0,5.0
2866,861,2013,300000,40000,1,1,1,0,17.21,143.0,1.0,24.0,7.0
2867,950,2016,710000,60000,1,1,1,0,18.6,2523.0,63.0,182.5,7.0
2868,1522,2012,220000,70000,1,1,1,4,2.86,11.0,75.0,18.0,5.0
2869,1223,2020,654000,1000,3,1,0,0,21.21,117.0,81.8,113.0,5.0
2870,1552,2019,835000,10000,3,1,0,0,14.84,158.0,13.2,153.0,5.0
2871,243,2010,250000,47000,3,1,1,0,15.3,156.0,11.0,14.0,5.0
2872,1288,2019,600000,18000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
2873,1252,2016,459999,60000,3,1,1,0,2.85,117.0,83.14,115.0,5.0
2874,1486,2018,275000,20000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
2875,255,2017,408000,60000,3,1,1,0,18.16,116.0,86.8,112.0,5.0
2876,981,2018,1200000,25000,1,1,1,0,15.1,217.0,152.87,36.0,7.0
2877,650,2014,375000,52000,3,1,1,0,1.1,117.0,81.86,113.75,5.0
2878,1058,2006,94500,44000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
2879,1952,2011,300000,17000,3,1,1,0,16.47,118.0,73.0,11.0,5.0
2880,364,2009,350000,35000,3,1,1,0,17.0,147.0,118.0,146.0,5.0
2881,1845,2011,975000,120000,1,1,1,4,11.5,282.0,171.0,343.0,7.0
2882,722,2015,600000,100000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2883,1864,2014,700000,300000,1,1,1,2,12.0,244.0,1.6,2.0,7.0
2884,814,2017,640000,90000,1,1,1,0,16.5,143.0,7.0,15.0,7.0
2885,473,2017,1110000,186000,1,1,1,0,1.67,1582.0,126.2,25.0,5.0
2886,1150,2014,570000,79000,1,1,1,2,2.77,1248.0,88.76,2.0,7.0
2887,1856,2010,451999,120000,1,1,1,0,12.8,244.0,12.0,2.4,7.0
2888,1498,2016,240000,59300,3,1,1,0,25.17,7.0,53.3,72.0,5.0
2889,902,2014,680000,120000,1,1,1,0,15.4,2523.0,75.0,2.0,7.0
2890,1790,2015,350000,60000,1,1,1,0,22.5,1248.0,74.0,1.0,5.0
2891,1971,2012,360000,60000,3,1,1,4,15.4,158.0,13.6,153.0,5.0
2892,287,2010,250000,80000,3,1,1,2,15.6,116.0,7.0,12.0,5.0
2893,1288,2019,550000,11500,3,1,1,0,21.21,117.0,81.8,113.0,5.0
2894,497,2012,180000,56000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
2895,430,2016,425000,68000,1,1,1,0,27.3,148.0,8.6,2.0,5.0
2896,1760,2019,409999,25000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
2897,1760,2018,438999,25000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
2898,1425,2014,225000,100000,3,1,1,0,1.4,118.0,67.4,14.0,5.0
2899,811,2017,580000,95000,1,1,1,0,15.6,2523.0,63.0,18.0,9.0
2900,1256,2008,200000,100000,3,1,1,0,17.5,128.0,85.8,114.0,5.0
2901,155,2013,250000,47000,1,1,1,0,2.3,1248.0,75.0,17.0,5.0
2902,1189,2011,170000,175000,1,1,1,2,21.1,1248.0,73.0,1.0,5.0
2903,1231,2010,300000,60000,3,1,1,2,17.5,117.0,85.8,114.0,5.0
2904,798,2005,160000,300000,1,1,1,4,13.6,2523.0,63.0,18.0,7.0
2905,1249,2014,409999,150000,1,1,1,4,23.4,1248.0,74.0,1.0,5.0
2906,688,2012,350000,110000,1,1,1,4,23.0,136.0,0.0,22.4,5.0
2907,1497,2019,310000,25000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
2908,1058,2010,135000,95000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
2909,1192,2010,220000,100000,1,1,1,0,21.1,1248.0,73.0,113.0,5.0
2910,538,2017,570000,20000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
2911,1249,2014,500000,84000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
2912,697,2016,875000,40000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
2913,1628,2011,210000,100000,1,1,1,0,1.1,145.0,7.0,135.4,5.0
2914,1628,2011,210000,120000,1,1,1,0,1.4,145.0,7.0,135.4,5.0
2915,576,2010,200000,80000,2,1,1,2,13.45,186.0,62.1,6.1,5.0
2916,1055,2011,175000,175000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
2917,679,2017,700000,30000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2918,679,2017,700000,30000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2919,535,2019,550000,28000,3,1,0,0,18.0,117.0,81.86,113.75,5.0
2920,563,2019,420000,20000,3,1,1,2,2.3,186.0,68.0,0.0,5.0
2921,719,2009,210000,89322,3,1,1,2,17.0,117.0,8.0,11.4,5.0
2922,59,2013,175000,76000,1,1,1,0,25.44,36.0,57.6,15.0,5.0
2923,1058,2012,180000,70000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
2924,1056,2007,118000,110000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
2925,610,2007,170000,120000,1,1,1,2,16.8,143.0,11.0,24.0,5.0
2926,1362,2009,120000,110000,3,1,1,2,18.2,161.0,64.0,84.0,5.0
2927,1058,2009,170000,90000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
2928,1300,2018,700000,60000,1,1,1,0,28.4,1248.0,74.0,1.0,5.0
2929,789,2014,500000,48300,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
2930,1326,2007,80000,63000,3,1,0,4,18.0,161.0,67.0,84.0,5.0
2931,375,2008,105000,110000,3,1,1,2,17.7,147.0,78.0,12.7,5.0
2932,1239,2016,425000,120000,1,1,1,4,26.5,1248.0,74.0,1.0,5.0
2933,700,2017,625000,23511,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2934,683,2017,640000,22512,3,1,1,0,18.6,117.0,81.83,114.7,5.0
2935,668,2010,180000,120000,3,1,1,0,2.36,117.0,78.0,111.7,5.0
2936,1192,2009,155000,120000,1,1,1,0,21.1,1248.0,73.0,113.0,5.0
2937,1331,2007,85000,100000,3,1,1,4,18.0,161.0,67.0,84.0,5.0
2938,668,2011,250000,70000,3,1,1,0,2.36,117.0,78.0,111.7,5.0
2939,605,2017,1000000,15000,3,1,0,0,17.1,151.0,121.3,154.0,5.0
2940,122,2016,350000,16500,3,1,1,0,2.63,118.0,67.0,14.0,5.0
2941,1259,2018,740000,50000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
2942,141,2018,300000,19000,3,1,1,0,22.5,0.0,67.0,1.0,5.0
2943,1917,2017,550000,50000,1,1,1,0,21.66,148.0,18.62,25.0,5.0
2944,790,2017,710000,70000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2945,790,2017,700000,70000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2946,789,2016,550000,120000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2947,672,2015,375000,60000,2,1,1,0,1.2,186.0,68.5,0.4,5.0
2948,1726,2015,600000,60000,1,1,1,0,13.3,217.0,138.3,32.0,7.0
2949,1280,2013,380000,76000,1,1,1,2,22.0,1248.0,74.0,1.0,5.0
2950,1192,2012,300000,70000,1,1,1,0,23.2,1248.0,73.4,1.0,5.0
2951,1014,1998,45000,80000,3,1,1,1,16.1,76.0,37.0,5.0,4.0
2952,1871,2010,450000,210000,1,1,1,2,12.8,244.0,12.0,2.4,8.0
2953,810,2015,475000,128000,1,1,1,4,15.6,2523.0,63.0,18.0,9.0
2954,1518,2019,650000,5000,3,1,1,0,2.0,0.0,72.0,6.0,7.0
2955,1339,2011,200000,70000,2,1,1,0,26.2,8.0,58.2,77.0,5.0
2956,1280,2013,350000,85000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
2957,1314,2018,911999,25000,1,1,0,0,24.3,1248.0,88.5,2.0,5.0
2958,1253,2018,650000,15000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
2959,1256,2012,350000,30000,3,1,1,0,17.5,128.0,85.8,114.0,5.0
2960,1182,2016,190000,80000,3,1,1,2,16.8,76.0,34.2,5.0,8.0
2961,616,2019,1200000,40000,1,1,1,0,22.0,1582.0,126.2,25.87,5.0
2962,782,2013,305000,160000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
2963,472,2015,850000,108000,1,1,1,0,1.67,1582.0,126.2,25.0,5.0
2964,1926,2011,350000,120000,1,1,1,2,15.0,186.0,15.0,25.5,5.0
2965,574,2010,180000,55000,3,1,1,1,17.2,186.0,62.1,6.1,5.0
2966,1710,2008,200000,110000,1,1,1,0,13.3,217.0,138.1,32.0,7.0
2967,353,2012,229999,110000,3,1,1,0,1.4,118.0,86.8,1.0,5.0
2968,1345,2006,135000,62900,3,1,1,0,18.0,8.0,67.1,0.0,5.0
2969,1928,2011,425000,120000,1,1,1,2,1.33,168.0,138.1,32.0,5.0
2970,973,2016,1350000,70000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
2971,225,2009,480000,70000,1,1,1,4,1.0,24.0,143.0,33.7,7.0
2972,1239,2017,455000,60000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
2973,1354,2015,320000,60000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
2974,518,2019,693000,4000,3,1,1,0,18.6,117.0,81.86,117.0,5.0
2975,1315,2017,830000,35000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
2976,555,2016,470000,13500,3,1,1,0,18.0,117.0,82.0,114.0,5.0
2977,397,2017,1100000,26000,3,1,0,0,18.0,147.0,117.3,145.0,5.0
2978,1794,2016,325000,50000,1,1,1,0,23.0,1248.0,88.7,2.0,5.0
2979,497,2014,215000,50000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
2980,1288,2018,560000,25000,3,1,1,0,22.0,117.0,81.8,113.0,5.0
2981,1087,2017,400000,30000,3,1,0,2,23.1,8.0,67.4,0.0,5.0
2982,750,2017,2625000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
